NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,CAPACIDAD_TC_NUM,CAPACIDAD_PAGO_TOTAL_NUM,SALDO_CUENTA,CAPACIDAD_TC,CAPACIDAD_PAGO_TOTAL
2.01e+16,4393.0,Rechazada,PS1,Rechazado,MALO,0.0,,,51646.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,97.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,374.0,Rechazada,PS1,Rechazado,MALO,0.0,,,45246.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,148.0,Rechazada,PS1,Rechazado,MALO,0.0,,,39488.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,319.0,Rechazada,PS1,Rechazado,MALO,0.0,,,54138.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,131.0,Rechazada,PS1,Rechazado,MALO,0.0,,,49909.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,4465.0,Rechazada,PS1,Rechazado,MALO,0.0,,,46440.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,7416.0,Rechazada,PS1,Rechazado,MALO,0.0,,,37468.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,278.0,Rechazada,PS1,Rechazado,MALO,0.0,,,50829.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Secundaria,,0.0,,,0%
2.01e+16,7492.0,Rechazada,PS1,Rechazado,MALO,0.0,,,45075.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,99.0,0.0,0.0,0.0,0.0,0,14355.0,0.0,47.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,319.0,Rechazada,PS1,Rechazado,MALO,0.0,,,40516.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,4436.0,Rechazada,PS1,Rechazado,MALO,0.0,,,53282.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,272.0,Rechazada,PS1,Rechazado,MALO,0.0,,,49957.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,1.0,100.0,0.0,1.0,1586.0,250.0,0,0.0,0.0,47.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,4414.0,Rechazada,PS1,Rechazado,MALO,0.0,,,47876.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,100.0,0.0,0.0,0.0,0.0,0,5375.0,0.0,47.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,303.0,Rechazada,PS1,Rechazado,MALO,0.0,,,36527.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,100.0,0.0,0.0,0.0,0.0,0,106441.0,0.0,47.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,607.0,Rechazada,PS1,Rechazado,MALO,0.0,,,50877.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,101.0,0.0,0.0,2034.0,0.0,0,0.0,0.0,47.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,135.0,Rechazada,PS1,Rechazado,MALO,0.0,,,46469.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,771.0,Rechazada,PS1,Rechazado,MALO,0.0,,,39499.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,8167.0,Rechazada,PS1,Rechazado,MALO,0.0,,,53333.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,58300.0,Alto,0.0,101.0,0.0,1.0,38521.0,2000.0,0,0.0,0.0,47.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,773.0,Rechazada,PS1,Rechazado,MALO,0.0,,,51259.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,113.0,Rechazada,PS1,Rechazado,MALO,0.0,,,46453.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,1.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,7621.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,36562.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,1.0,111.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,9243.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,52451.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,124.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,9243.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,45303.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,134.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,9037.0,Aprobada,CN0,Aprobado,REGULAR,9100.0,998000000000000.0,0.0,39537.0,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0.0,Mínimo,0.0,170.0,770.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Hipoteca,Preparatoria,60.0,40.0,,60%,40%
2.01e+16,314.0,Aprobada,CN0,Aprobado,BUENO,27000.0,998000000000000.0,0.0,54982.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,27600.0,Bajo,0.0,189.0,704.0,1.0,17043.0,250.0,0,0.0,0.0,47.0,Propia,Preparatoria,26.0,74.0,,26%,74%
2.01e+16,9142.0,Aprobada,CN0,Aprobado,BUENO,6000.0,998000000000000.0,1.0,49972.0,INVERSIONES,Medio A,NO_CLIENTE,0.0,Mínimo,0.0,193.0,774.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Posgrado,54.0,46.0,,54%,46%
2.01e+16,842.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,1.0,46497.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,21000.0,Bajo,0.0,198.0,706.0,0.0,16485.0,0.0,0,0.0,0.0,47.0,Propia,Posgrado,51.0,49.0,,51%,49%
2.01e+16,85.0,Aprobada,CN0,Aprobado,REGULAR,16500.0,998000000000000.0,0.0,37693.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,7000.0,Medio ,0.0,203.0,695.0,0.0,4551.0,0.0,0,14619.0,0.0,47.0,Familiares,Licenciatura,39.0,61.0,,39%,61%
2.01e+16,4351.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,0.0,51866.0,PROPIEDAD ACTIVO FIJO,Medio B,CLIENTE_BANCO,0.0,Bajo,0.0,207.0,726.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Licenciatura,16.0,84.0,,16%,84%
2.01e+16,18023.0,Aprobada,CN0,Aprobado,BUENO,2999.0,998000000000000.0,0.0,45779.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0.0,Bajo,0.0,209.0,739.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Preparatoria,29.0,71.0,,29%,71%
2.01e+16,4635.0,Aprobada,CN0,Aprobado,REGULAR,45000.0,998000000000000.0,0.0,39994.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Mínimo,0.0,209.0,785.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Propia,Preparatoria,75.0,25.0,,75%,25%
2.01e+16,4684.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,0.0,54112.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,18200.0,Bajo,0.0,216.0,706.0,1.0,8564.0,470.0,0,0.0,0.0,47.0,Hipoteca,Licenciatura,-2.0,102.0,,-2%,102%
2.01e+16,15034.0,Aprobada,CN0,Aprobado,REGULAR,6500.0,998000000000000.0,1.0,50498.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,5004.0,Medio ,0.0,218.0,686.0,1.0,705.0,250.0,0,0.0,0.0,47.0,Renta,Preparatoria,-13.0,113.0,,-13%,113%
2.01e+16,4648.0,Aprobada,CN0,Aprobado,BUENO,4999.0,998000000000000.0,0.0,47035.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0.0,Bajo,0.0,219.0,749.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Familiares,Posgrado,39.0,61.0,,39%,61%
2.01e+16,4484.0,Aprobada,CN0,Aprobado,BUENO,16300.0,998000000000000.0,0.0,37096.0,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0.0,Mínimo,0.0,219.0,761.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Preparatoria,51.0,49.0,,51%,49%
2.01e+16,4650.0,Aprobada,CN0,Aprobado,REGULAR,4999.0,998000000000000.0,3.0,51672.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,4999.0,Alto,0.0,220.0,579.0,3.0,0.0,0.0,0,0.0,0.0,47.0,Hipoteca,Posgrado,-20.0,120.0,,-20%,120%
2.01e+16,702.0,Aprobada,CN0,Aprobado,REGULAR,2999.0,998000000000000.0,0.0,45871.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0.0,Mínimo,0.0,221.0,773.0,0.0,0.0,0.0,0,38406.0,0.0,47.0,Renta,Preparatoria,63.0,37.0,,63%,37%
2.01e+16,282.0,Aprobada,CN0,Aprobado,REGULAR,5999.0,998000000000000.0,0.0,40114.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,19000.0,Mínimo,0.0,221.0,777.0,1.0,12183.0,280.0,0,0.0,0.0,47.0,Familiares,Licenciatura,67.0,33.0,,67%,33%
2.01e+16,188.0,Aprobada,CN0,Aprobado,BUENO,33999.0,998000000000000.0,0.0,54166.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,36500.0,Bajo,0.0,223.0,721.0,0.0,1522.0,0.0,0,448630.0,0.0,47.0,Familiares,Preparatoria,18.0,82.0,,18%,82%
2.01e+16,7163.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,2.0,51081.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,3000.0,Bajo,0.0,223.0,740.0,1.0,3081.0,250.0,0,0.0,0.0,47.0,Familiares,Licenciatura,42.0,58.0,,42%,58%
2.01e+16,4263.0,Aprobada,CN0,Aprobado,BUENO,11000.0,998000000000000.0,1.0,46954.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Bajo,0.0,224.0,701.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Posgrado,-19.0,119.0,,-19%,119%
2.01e+16,4346.0,Aprobada,CN0,Aprobado,BUENO,13000.0,998000000000000.0,1.0,36957.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0.0,Mínimo,0.0,226.0,778.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Hipoteca,Posgrado,58.0,42.0,,58%,42%
2.01e+16,91.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,2.0,52268.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,19200.0,Bajo,0.0,228.0,703.0,0.0,231.0,0.0,0,0.0,0.0,47.0,Propia,Posgrado,20.0,80.0,,20%,80%
2.01e+16,765.0,Aprobada,CN0,Aprobado,BUENO,54000.0,998000000000000.0,2.0,45791.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,16300.0,Bajo,0.0,229.0,740.0,0.0,36.0,0.0,0,0.0,0.0,47.0,Propia,Posgrado,31.0,69.0,,31%,69%
2.01e+16,133.0,Aprobada,CN0,Aprobado,BUENO,2999.0,998000000000000.0,0.0,39964.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0.0,Bajo,0.0,229.0,741.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Familiares,Posgrado,31.0,69.0,,31%,69%
2.01e+16,799.0,Aprobada,CN0,Aprobado,BUENO,62000.0,998000000000000.0,1.0,54791.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,51000.0,Mínimo,0.0,229.0,759.0,1.0,12208.0,640.0,0,104212.0,0.0,47.0,Renta,Posgrado,39.0,61.0,,39%,61%
2.01e+16,7163.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,1.0,53515.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,17500.0,Bajo,0.0,230.0,723.0,0.0,1010.0,0.0,0,0.0,0.0,47.0,Hipoteca,Licenciatura,12.0,88.0,,12%,88%
2.01e+16,255.0,Aprobada,CN0,Aprobado,REGULAR,49999.0,998000000000000.0,1.0,46661.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,16000.0,Medio ,0.0,235.0,673.0,3.0,1870.0,780.0,0,0.0,0.0,47.0,Propia,Posgrado,6.0,94.0,,6%,94%
2.01e+16,403.0,Aprobada,CN0,Aprobado,REGULAR,9899.0,998000000000000.0,1.0,41111.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,24000.0,Bajo,0.0,235.0,724.0,1.0,8647.0,520.0,0,0.0,0.0,47.0,Renta,Preparatoria,80.0,20.0,,80%,20%
2.01e+16,20090.0,Aprobada,CN0,Aprobado,REGULAR,112000.0,998000000000000.0,2.0,56098.0,PAGOS PROV SEMESTRALES PF,Medio B,NO_CLIENTE,0.0,Medio ,0.0,242.0,695.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Preparatoria,-5.0,105.0,,-5%,105%
2.01e+16,750.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,1.0,51471.0,PAGOS PROV SEMESTRALES PF,Alto B,CLIENTE_BANCO,0.0,Bajo,0.0,242.0,731.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Renta,Licenciatura,11.0,89.0,,11%,89%
2.01e+16,8209.0,Aprobada,CN0,Aprobado,BUENO,4999.0,998000000000000.0,0.0,48349.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,0.0,Mínimo,0.0,242.0,765.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Hipoteca,Posgrado,55.0,45.0,,55%,45%
2.01e+16,749.0,Rechazada,PS1,Rechazado,MALO,0.0,,,38458.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,6556.0,Rechazada,PS1,Rechazado,MALO,0.0,,,53169.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,6446.0,Rechazada,PS1,Rechazado,MALO,0.0,,,46929.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,7622.0,Rechazada,PS1,Rechazado,MALO,0.0,,,41390.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,344.0,Rechazada,PS1,Rechazado,MALO,0.0,,,55736.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,7557.0,Rechazada,PS1,Rechazado,MALO,0.0,,,51767.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,7628.0,Rechazada,PS1,Rechazado,MALO,0.0,,,48676.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,4498.0,Rechazada,PS1,Rechazado,MALO,0.0,,,38209.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,4683.0,Rechazada,PS1,Rechazado,MALO,0.0,,,52970.0,INVERSIONES,#N/A,NO_CLIENTE,0.0,Alto,4.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,673.0,Rechazada,PS1,Rechazado,MALO,0.0,,,47471.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,471.0,Rechazada,PS1,Rechazado,MALO,0.0,,,41318.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,100.0,Rechazada,PS1,Rechazado,MALO,0.0,,,55527.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,3000.0,Alto,3.0,90.0,0.0,0.0,2317.0,0.0,0,0.0,0.0,48.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,542.0,Rechazada,PS1,Rechazado,MALO,0.0,,,52364.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,662.0,Cancelada,PS1,Rechazado,MALO,0.0,,,48592.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,131.0,Rechazada,PS1,Rechazado,MALO,0.0,,,38066.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,773.0,Rechazada,PS1,Rechazado,MALO,0.0,,,53582.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,91.0,0.0,0.0,0.0,0.0,0,998.0,0.0,48.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,648.0,Rechazada,PS1,Rechazado,MALO,0.0,,,47389.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,91.0,0.0,1.0,1099.0,250.0,0,0.0,0.0,48.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,4289.0,Rechazada,PS1,Rechazado,MALO,0.0,,,41163.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,130000.0,Alto,4.0,91.0,0.0,1.0,52854.0,1630.0,0,177181.0,0.0,48.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,50012.0,Cancelada,PS1,Rechazado,MALO,0.0,,,56168.0,SIN COMPROBANTE,#N/A,NO_CLIENTE,0.0,Alto,3.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,853.0,Rechazada,PS1,Rechazado,MALO,0.0,,,52274.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,92.0,0.0,0.0,0.0,0.0,0,68819.0,0.0,48.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,4534.0,Rechazada,PS1,Rechazado,MALO,0.0,,,48410.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,207.0,Rechazada,PS1,Rechazado,MALO,0.0,,,38505.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,4308.0,Rechazada,PS1,Rechazado,MALO,0.0,,,53998.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,92.0,0.0,0.0,4982.0,0.0,0,0.0,0.0,48.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,7618.0,Rechazada,PS1,Rechazado,MALO,0.0,,,46989.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,572.0,Rechazada,PS1,Rechazado,MALO,0.0,,,41637.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,905.0,Rechazada,PS1,Rechazado,MALO,0.0,,,56874.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,267.0,Rechazada,PS1,Rechazado,MALO,0.0,,,51343.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,113.0,Rechazada,PS1,Rechazado,MALO,0.0,,,48968.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,537.0,Rechazada,PS1,Rechazado,MALO,0.0,,,38990.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,20131.0,Rechazada,PS1,Rechazado,MALO,0.0,,,52537.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,3999.0,Alto,3.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,306.0,Rechazada,PS1,Rechazado,MALO,0.0,,,47755.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,93.0,0.0,0.0,0.0,0.0,0,21818.0,0.0,48.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,4277.0,Rechazada,PS1,Rechazado,MALO,0.0,,,42162.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,272.0,Rechazada,PS1,Rechazado,MALO,0.0,,,55073.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,966.0,Rechazada,PS1,Rechazado,MALO,0.0,,,52678.0,INVERSIONES,#N/A,NO_CLIENTE,0.0,Alto,2.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,8175.0,Rechazada,PS1,Rechazado,MALO,0.0,,,49585.0,CTA NOMINA DIGITAL,#N/A,NO_CLIENTE,68000.0,Alto,3.0,94.0,0.0,1.0,42981.0,2580.0,0,125887.0,0.0,48.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,9150.0,Rechazada,PS1,Rechazado,MALO,0.0,,,37755.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,9165.0,Rechazada,PS1,Rechazado,MALO,0.0,,,53903.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,10500.0,Alto,3.0,94.0,0.0,1.0,5837.0,390.0,0,0.0,0.0,48.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,257.0,Rechazada,PS1,Rechazado,MALO,0.0,,,48357.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,4463.0,Rechazada,PS1,Rechazado,MALO,0.0,,,41215.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Propia,Secundaria,,0.0,,,0%
